district_number,district_name,school_number,school_name,grade,number_of_students,mean_scale_score,percentage_in_level_3_or_above,x1,x2,x3,x4,x5
06,BROWARD,5710,RENAISSANCE CHARTER SCHOOLS AT PINES,04,140,309,50,33,17,25,17,8
06,BROWARD,5717,SOUTH BROWARD MONTESSORI CHARTER SCHOOL,04,25,306,40,40,20,20,20,0
06,BROWARD,5801,PANACEA PREP CHARTER SCHOOL,04,15,320,73,20,7,7,40,27
06,BROWARD,5852,NEW LIFE CHARTER ACADEMY,04,27,310,44,44,11,11,15,19
06,BROWARD,7001,BROWARD VIRTUAL INSTRUCTION PROGRAM,04,17,307,35,41,24,18,6,12
07,CALHOUN,0091,CARR ELEMENTARY & MIDDLE SCHOOL,04,23,306,43,35,22,35,9,0
07,CALHOUN,0101,ALTHA PUBLIC SCHOOL,04,49,312,57,20,22,29,22,6
07,CALHOUN,0131,BLOUNTSTOWN ELEMENTARY SCHOOL,04,71,310,52,28,20,27,18,7
07,CALHOUN,7001,CALHOUN VIRTUAL INSTRUCTION PROGRAM,04,3,NA,NA,NA,NA,NA,NA,NA
08,CHARLOTTE,0021,SALLIE JONES ELEMENTARY SCHOOL,04,103,325,71,15,15,24,19,27
08,CHARLOTTE,0041,PEACE RIVER ELEMENTARY SCHOOL,04,74,316,57,19,24,26,12,19
08,CHARLOTTE,0042,CHARLOTTE HARBOR SCHOOL,04,4,NA,NA,NA,NA,NA,NA,NA
08,CHARLOTTE,0081,EAST ELEMENTARY SCHOOL,04,135,313,56,28,16,26,19,11
08,CHARLOTTE,0111,NEIL ARMSTRONG ELEMENTARY SCHOOL,04,130,313,52,22,25,23,18,12
08,CHARLOTTE,0141,MEADOW PARK ELEMENTARY SCHOOL,04,101,316,61,17,22,30,23,9
08,CHARLOTTE,0191,VINELAND ELEMENTARY SCHOOL,04,98,332,93,4,3,24,34,35
08,CHARLOTTE,0201,LIBERTY ELEMENTARY SCHOOL,04,92,312,55,24,21,21,26,9
08,CHARLOTTE,0231,MYAKKA RIVER ELEMENTARY SCHOOL,04,91,313,56,21,23,26,19,11
08,CHARLOTTE,0251,DEEP CREEK ELEMENTARY SCHOOL,04,128,320,68,13,20,27,23,18
08,CHARLOTTE,0301,KINGSWAY ELEMENTARY SCHOOL,04,78,305,41,37,22,19,9,13
08,CHARLOTTE,0503,BABCOCK NEIGHBORHOOD SCHOOL,04,82,319,67,11,22,35,21,11
08,CHARLOTTE,7004,CHARLOTTE VIRTUAL FRANCHISE,04,4,NA,NA,NA,NA,NA,NA,NA
09,CITRUS,0021,PLEASANT GROVE ELEMENTARY SCHL,04,85,315,60,20,20,34,16,9
09,CITRUS,0025,FOREST RIDGE ELEMENTARY SCHOOL,04,119,314,55,29,17,26,11,18
09,CITRUS,0032,INVERNESS PRIMARY SCHOOL,04,88,314,60,26,14,26,24,10
09,CITRUS,0035,CENTRAL RIDGE ELEMENTARY SCHOOL,04,105,310,53,30,16,23,17,13
09,CITRUS,0061,FLORAL CITY ELEMENTARY SCHOOL,04,60,315,62,10,28,37,18,7
09,CITRUS,0071,HOMOSASSA ELEMENTARY SCHOOL,04,51,320,65,14,22,18,27,20
09,CITRUS,0102,CRYSTAL RIVER PRIMARY SCHOOL,04,91,314,58,25,16,22,22,14
09,CITRUS,0161,LECANTO PRIMARY SCHOOL,04,126,309,52,30,18,21,21,10
09,CITRUS,0171,HERNANDO ELEMENTARY SCHOOL,04,121,314,59,24,17,23,25,11
09,CITRUS,0181,CITRUS SPRINGS ELEMENTARY SCHOOL,04,119,308,53,29,18,29,18,7
09,CITRUS,0191,ROCK CRUSHER ELEMENTARY SCHOOL,04,91,322,68,14,18,18,26,24
09,CITRUS,0321,SRMI @ RENAISSANCE CENTER,04,3,NA,NA,NA,NA,NA,NA,NA
10,CLAY,0071,CHARLES E. BENNETT ELEMENTARY SCHOOL,04,85,306,51,36,13,21,20,9
10,CLAY,0201,ORANGE PARK ELEMENTARY SCHOOL,04,66,325,76,14,11,21,33,21
10,CLAY,0232,GROVE PARK ELEMENTARY SCHOOL,04,60,290,13,68,18,7,7,0
10,CLAY,0241,W E CHERRY ELEMENTARY SCHOOL,04,77,311,49,27,23,22,16,12
10,CLAY,0261,DOCTORS INLET ELEMENTARY SCHOOL,04,69,315,59,20,20,23,30,6
10,CLAY,0271,MIDDLEBURG ELEMENTARY SCHOOL,04,72,321,74,13,14,29,26,18
10,CLAY,0301,KEYSTONE HEIGHTS ELEMENTARY,04,111,325,71,16,13,23,21,28
10,CLAY,0331,S BRYAN JENNINGS ELEMENTARY SCHOOL,04,62,317,61,16,23,18,27,16
10,CLAY,0352,LAKESIDE ELEMENTARY SCHOOL,04,109,312,53,18,28,35,12,6
10,CLAY,0381,MONTCLAIR ELEMENTARY SCHOOL,04,54,314,63,22,15,30,24,9
10,CLAY,0401,RIDGEVIEW ELEMENTARY SCHOOL,04,80,315,60,25,15,20,29,11
10,CLAY,0411,CLAY HILL ELEMENTARY SCHOOL,04,46,313,59,22,20,28,20,11
10,CLAY,0451,LAKE ASBURY ELEMENTARY SCHOOL,04,143,324,79,8,13,29,32,18
10,CLAY,0471,ROBERT M. PATERSON ELEMENTARY,04,162,327,81,9,10,26,25,30
10,CLAY,0491,J.L. WILKINSON ELEMENTARY SCHL,04,95,311,60,24,16,35,19,6
10,CLAY,0501,TYNES ELEMENTARY SCHOOL,04,111,322,75,12,14,27,29,19
10,CLAY,0511,MCRAE ELEMENTARY SCHOOL,04,60,317,73,17,10,43,22,8
10,CLAY,0521,FLEMING ISLAND ELEMENTARY SCHOOL,04,87,326,83,10,7,22,37,24
10,CLAY,0531,THUNDERBOLT ELEMENTARY SCHOOL,04,142,326,77,6,16,23,31,24
10,CLAY,0541,RIDEOUT ELEMENTARY SCHOOL,04,71,315,66,21,13,30,25,11
10,CLAY,0571,SWIMMING PEN CREEK ELEMENTARY SCHOOL,04,72,314,58,24,18,26,17,15
10,CLAY,0591,ARGYLE ELEMENTARY SCHOOL,04,87,315,63,21,16,25,29,9
10,CLAY,0601,COPPERGATE ELEMENTARY SCHOOL,04,78,308,54,28,18,27,23,4
10,CLAY,0621,OAKLEAF VILLAGE ELEMENTARY SCHOOL,04,148,314,66,22,11,36,20,9
10,CLAY,0631,SHADOWLAWN ELEMENTARY SCHOOL,04,85,327,84,5,12,27,35,21
10,CLAY,0641,DISCOVERY OAKS ELEMENTARY,04,145,331,86,6,8,19,31,35
10,CLAY,0651,PLANTATION OAKS ELEMENTARY SCHOOL,04,113,321,69,15,16,20,27,21
10,CLAY,0663,FLORIDA CYBER CHARTER ACADEMY AT CLAY,04,6,NA,NA,NA,NA,NA,NA,NA
10,CLAY,0664,CLAY CHARTER ACADEMY,04,75,312,59,28,13,36,15,8
10,CLAY,0667,ST JOHNS CLASSICAL ACADEMY,04,69,320,72,10,17,33,22,17
10,CLAY,7004,CLAY VIRTUAL FRANCHISE,04,7,NA,NA,NA,NA,NA,NA,NA
11,COLLIER,0051,EVERGLADES CITY SCHOOL,04,14,316,57,14,29,29,14,14
11,COLLIER,0121,LAKE PARK ELEMENTARY SCHOOL,04,92,329,82,5,13,27,24,30
11,COLLIER,0131,TOMMIE BARFIELD ELEM. SCHOOL,04,77,332,94,1,5,30,34,30
11,COLLIER,0141,SHADOWLAWN ELEMENTARY SCHOOL,04,54,318,67,22,11,22,28,17
11,COLLIER,0161,PINECREST ELEMENTARY SCHOOL,04,94,321,74,11,15,24,31,19
11,COLLIER,0171,SEA GATE ELEMENTARY SCHOOL,04,116,338,84,10,5,14,20,51
11,COLLIER,0181,HIGHLANDS ELEMENTARY SCHOOL,04,87,318,67,20,14,23,28,16
11,COLLIER,0191,LAKE TRAFFORD ELEMENTARY SCHL,04,98,309,62,30,8,33,21,8
11,COLLIER,0201,AVALON ELEMENTARY SCHOOL,04,44,323,68,9,23,20,25,23
11,COLLIER,0221,POINCIANA ELEMENTARY SCHOOL,04,91,322,76,14,10,35,20,21
11,COLLIER,0231,GOLDEN GATE ELEMENTARY SCHOOL,04,69,322,77,14,9,29,28,20
11,COLLIER,0241,NAPLES PARK ELEMENTARY SCHOOL,04,61,324,75,13,11,28,26,21
11,COLLIER,0331,BIG CYPRESS ELEMENTARY SCHOOL,04,122,321,63,14,23,22,18,23
11,COLLIER,0341,VILLAGE OAKS ELEMENTARY SCHOOL,04,70,323,79,14,7,20,33,26
11,COLLIER,0351,GOLDEN TERRACE ELEMENTARY SCHL,04,71,314,58,27,15,27,20,11
11,COLLIER,0371,VINEYARDS ELEMENTARY SCHOOL,04,131,338,92,2,5,23,24,46
11,COLLIER,0381,LELY ELEMENTARY SCHOOL,04,73,315,64,23,12,29,18,18
11,COLLIER,0391,LAUREL OAK ELEMENTARY SCHOOL,04,204,331,83,8,8,24,23,36
11,COLLIER,0421,MANATEE ELEMENTARY SCHOOL,04,88,321,69,19,11,17,32,20
11,COLLIER,0431,PELICAN MARSH ELEMENTARY SCHL,04,97,338,93,2,5,18,24,52
11,COLLIER,0441,CORKSCREW ELEMENTARY SCHOOL,04,150,325,80,12,8,35,19,26
11,COLLIER,0451,OSCEOLA ELEMENTARY SCHOOL,04,83,336,83,8,8,11,24,48
11,COLLIER,0461,CALUSA PARK ELEMENTARY SCHOOL,04,103,321,70,14,17,26,23,20
11,COLLIER,0471,SABAL PALM ELEMENTARY SCHOOL,04,113,321,71,16,13,24,21,26
11,COLLIER,0481,LAVERN GAYNOR ELEMENTARY,04,51,307,47,35,18,22,18,8
11,COLLIER,0491,HERBERT CAMBRIDGE ELEMENTARY SCHOOL,04,51,321,75,18,8,25,27,22
11,COLLIER,0511,ESTATES ELEMENTARY SCHOOL,04,134,315,64,19,17,30,26,8
11,COLLIER,0521,VETERANS MEMORIAL ELEMENTARY SCHOOL,04,138,334,87,7,6,17,25,44
11,COLLIER,0531,MIKE DAVIS ELEMENTARY SCHOOL,04,87,320,64,17,18,22,22,21
11,COLLIER,0541,PALMETTO ELEMENTARY SCHOOL,04,83,309,58,34,8,23,22,13
11,COLLIER,0551,PARKSIDE ELEMENTARY SCHOOL,04,88,322,72,13,16,30,16,26
11,COLLIER,0631,EDEN PARK ELEMENTARY SCHOOL,04,94,314,65,28,7,30,24,11
11,COLLIER,7001,ECOLLIER ACADEMY,04,6,NA,NA,NA,NA,NA,NA,NA
11,COLLIER,9007,NEW BEGINNINGS IMMOKALEE,04,4,NA,NA,NA,NA,NA,NA,NA
11,COLLIER,9010,NEW BEGINNINGS - NAPLES,04,2,NA,NA,NA,NA,NA,NA,NA
11,COLLIER,9015,THE PHOENIX PROGRAM NAPLES,04,1,NA,NA,NA,NA,NA,NA,NA
11,COLLIER,9021,RCMA IMMOKALEE COMMUNITY SCHOOL,04,35,331,91,6,3,26,29,37
11,COLLIER,9034,GULF COAST CHARTER ACADEMY SOUTH,04,61,309,49,28,23,25,20,5
11,COLLIER,9035,MASON CLASSICAL ACADEMY,04,137,326,84,8,8,28,31,24
11,COLLIER,9036,COLLIER CHARTER ACADEMY,04,56,309,50,34,16,29,13,9
11,COLLIER,9037,BRIDGEPREP ACADEMY COLLIER,04,23,306,48,39,13,35,9,4
11,COLLIER,9039,NAPLES CLASSICAL ACADEMY,04,81,325,81,11,7,26,30,26
11,COLLIER,9040,OPTIMA CLASSICAL ACADEMY,04,7,NA,NA,NA,NA,NA,NA,NA
12,COLUMBIA,0071,MELROSE PARK ELEMENTARY SCHOOL,04,54,314,59,26,15,24,22,13
12,COLUMBIA,0081,EASTSIDE ELEMENTARY SCHOOL,04,105,323,71,12,16,19,29,24
12,COLUMBIA,0091,FIVE POINTS ELEMENTARY SCHOOL,04,63,302,30,44,25,14,10,6
12,COLUMBIA,0121,FORT WHITE ELEMENTARY SCHOOL,04,114,313,58,15,27,29,24,5
12,COLUMBIA,0141,SUMMERS ELEMENTARY SCHOOL,04,74,314,65,24,11,24,28,12
12,COLUMBIA,0161,NIBLACK ELEMENTARY SCHOOL,04,38,316,63,11,26,26,26,11
12,COLUMBIA,0221,PATHWAYS ACADEMY,04,5,NA,NA,NA,NA,NA,NA,NA
12,COLUMBIA,0261,COLUMBIA CITY ELEMENTARY SCHOOL,04,76,322,75,9,16,26,32,17
12,COLUMBIA,0271,WESTSIDE ELEMENTARY SCHOOL,04,98,320,71,12,16,28,24,19
12,COLUMBIA,0291,PINEMOUNT ELEMENTARY SCHOOL,04,77,320,73,19,8,31,16,26
12,COLUMBIA,0402,BELMONT ACADEMY,04,61,331,90,0,10,33,25,33
12,COLUMBIA,7023,COLUMBIA VIRTUAL INSTRUCTION (DIST PROVIDED),04,1,NA,NA,NA,NA,NA,NA,NA
13,MIAMI-DADE,0041,AIR BASE K-8 CENTER FOR INTERNATIONAL EDUC,04,115,318,68,15,17,34,22,12
13,MIAMI-DADE,0070,CORAL REEF MONTESSORI ACADEMY CHARTER SCHOOL,04,50,306,44,30,26,26,16,2
13,MIAMI-DADE,0071,EUGENIA B. THOMAS K-8 CENTER,04,119,319,68,19,13,29,20,19
13,MIAMI-DADE,0072,SUMMERVILLE ADVANTAGE ACADEMY,04,79,312,57,20,23,28,18,11
13,MIAMI-DADE,0073,MANDARIN LAKES K-8 ACADEMY,04,98,300,39,44,17,28,9,2
13,MIAMI-DADE,0081,LENORA BRAYNON SMITH ELEMENTARY,04,43,306,51,30,19,26,19,7
13,MIAMI-DADE,0091,BOB GRAHAM EDUCATION CENTER,04,143,320,69,20,12,26,24,18
13,MIAMI-DADE,0092,NORMAN S. EDELCUP/SUNNY ISLES BEACH K-8,04,249,323,77,12,11,31,20,26
13,MIAMI-DADE,0100,MATER ACADEMY,04,244,320,69,16,15,30,22,17
13,MIAMI-DADE,0101,ARCOLA LAKE ELEMENTARY SCHOOL,04,70,305,50,34,16,27,14,9
13,MIAMI-DADE,0102,MIAMI COMMUNITY CHARTER SCHOOL,04,96,302,34,41,25,15,17,3
13,MIAMI-DADE,0111,MAYA ANGELOU ELEMENTARY SCHOOL,04,101,304,48,36,17,25,15,8
13,MIAMI-DADE,0121,AUBURNDALE ELEMENTARY SCHOOL,04,97,307,51,31,19,20,21,10
13,MIAMI-DADE,0122,DR. ROLANDO ESPINOSA K-8 CENTER,04,88,309,51,33,16,18,20,13
13,MIAMI-DADE,0125,NORMA BUTLER BOSSARD ELEMENTARY SCHOOL,04,170,327,79,8,13,25,21,32
13,MIAMI-DADE,0201,BANYAN ELEMENTARY SCHOOL,04,56,325,79,13,9,32,20,27
13,MIAMI-DADE,0211,DR. MANUEL C. BARREIRO ELEMENTARY SCHOOL,04,108,324,75,11,14,25,25,25
13,MIAMI-DADE,0231,AVENTURA WATERWAYS K-8 CENTER,04,250,318,66,19,15,26,24,16
13,MIAMI-DADE,0241,RUTH K. BROAD BAY HARBOR K-8 CENTER,04,131,337,88,5,8,17,24,47
13,MIAMI-DADE,0251,ETHEL KOGER BECKHAM K-8 CENTER,04,107,326,76,11,13,26,20,30
13,MIAMI-DADE,0261,BEL-AIRE ELEMENTARY SCHOOL,04,51,309,61,27,12,27,27,6
13,MIAMI-DADE,0271,BENT TREE ELEMENTARY SCHOOL,04,44,332,77,16,7,18,20,39
13,MIAMI-DADE,0311,GOULDS ELEMENTARY SCHOOL,04,65,298,29,49,22,18,6,5
13,MIAMI-DADE,0312,MATER GARDENS ACADEMY,04,140,328,84,5,11,24,36,25
13,MIAMI-DADE,0321,BISCAYNE BEACH ELEMENTARY SCHOOL,04,83,311,52,33,16,14,22,16
13,MIAMI-DADE,0332,SOMERSET ACADEMY SILVER PALMS,04,182,321,74,8,18,31,30,12
13,MIAMI-DADE,0339,SOMERSET ACAD CHARTER ELEM SCHOOL S HOMESTEAD,04,88,324,82,9,9,33,33,16
13,MIAMI-DADE,0341,ARCHCREEK ELEMENTARY SCHOOL,04,73,319,66,22,12,21,16,29
13,MIAMI-DADE,0342,PINECREST ACADEMY (SOUTH CAMPUS),04,118,327,86,6,8,33,31,21
13,MIAMI-DADE,0400,RENAISSANCE ELEMENTARY CHARTER SCHOOL,04,152,328,80,11,10,23,27,30
13,MIAMI-DADE,0401,VAN E. BLANTON ELEMENTARY SCHL,04,46,307,46,33,22,17,26,2
13,MIAMI-DADE,0410,ACADEMIR CHARTER SCHOOL WEST,04,83,331,84,6,10,20,30,34
13,MIAMI-DADE,0412,ACADEMIR CHARTER SCHOOL EAST AT DORAL,04,48,325,83,6,10,33,29,21
13,MIAMI-DADE,0441,BLUE LAKES ELEMENTARY SCHOOL,04,39,322,77,18,5,38,13,26
13,MIAMI-DADE,0451,BOWMAN ASHE/DOOLIN K-8 ACADEMY,04,102,319,65,18,18,22,22,22
13,MIAMI-DADE,0461,BRENTWOOD ELEMENTARY SCHOOL,04,86,312,58,27,15,22,17,19
13,MIAMI-DADE,0481,JAMES H. BRIGHT ELEMENTARY/J.W. JOHNSON ELEM,04,88,305,45,38,17,17,11,17
13,MIAMI-DADE,0510,ARCHIMEDEAN ACADEMY,04,107,334,83,2,15,19,22,42
13,MIAMI-DADE,0520,SOMERSET ACADEMY,04,135,336,90,2,7,19,30,41
13,MIAMI-DADE,0521,BROADMOOR ELEMENTARY SCHOOL,04,81,306,47,28,25,22,16,9
